id,image_path,mask_path,orig_image_file,orig_mask_file,subdir,iou,precision,recall,f1,note
24,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0024_5_14_3072_3072_3584_3584.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0024_5_14_3072_3072_3584_3584.png,potsdamRGB/img_dir/val/5_14_3072_3072_3584_3584.png,potsdamRGB/ann_dir/val/5_14_3072_3072_3584_3584.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
25,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0025_2_13_512_3584_1024_4096.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0025_2_13_512_3584_1024_4096.png,potsdamRGB/img_dir/val/2_13_512_3584_1024_4096.png,potsdamRGB/ann_dir/val/2_13_512_3584_1024_4096.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
26,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0026_2_10_1536_3584_2048_4096.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0026_2_10_1536_3584_2048_4096.png,potsdamRGB/img_dir/train/2_10_1536_3584_2048_4096.png,potsdamRGB/ann_dir/train/2_10_1536_3584_2048_4096.png,potsdamRGB,0.0,0.0,0.0,0.0,
27,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0027_4_14_5120_0_5632_512.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0027_4_14_5120_0_5632_512.png,potsdamRGB/img_dir/val/4_14_5120_0_5632_512.png,potsdamRGB/ann_dir/val/4_14_5120_0_5632_512.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
28,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0028_3_14_2560_4608_3072_5120.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0028_3_14_2560_4608_3072_5120.png,potsdamRGB/img_dir/val/3_14_2560_4608_3072_5120.png,potsdamRGB/ann_dir/val/3_14_2560_4608_3072_5120.png,potsdamRGB,0.5172843350981002,0.5350815024805102,0.9395859260097296,0.681855500821018,
29,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0029_7_7_1024_0_1536_512.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0029_7_7_1024_0_1536_512.png,potsdamRGB/img_dir/train/7_7_1024_0_1536_512.png,potsdamRGB/ann_dir/train/7_7_1024_0_1536_512.png,potsdamRGB,0.2487153916703713,0.27645168183194146,0.7125596658711217,0.3983540097758734,
30,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0030_2_14_5488_3072_6000_3584.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0030_2_14_5488_3072_6000_3584.png,potsdamRGB/img_dir/val/2_14_5488_3072_6000_3584.png,potsdamRGB/ann_dir/val/2_14_5488_3072_6000_3584.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
31,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0031_3_14_4608_2048_5120_2560.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0031_3_14_4608_2048_5120_2560.png,potsdamRGB/img_dir/val/3_14_4608_2048_5120_2560.png,potsdamRGB/ann_dir/val/3_14_4608_2048_5120_2560.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
32,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0032_5_11_0_5488_512_6000.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0032_5_11_0_5488_512_6000.png,potsdamRGB/img_dir/train/5_11_0_5488_512_6000.png,potsdamRGB/ann_dir/train/5_11_0_5488_512_6000.png,potsdamRGB,0.5241918084073501,0.5383255397426961,0.9523024032533338,0.6878291898905895,
33,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0033_2_11_4096_512_4608_1024.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0033_2_11_4096_512_4608_1024.png,potsdamRGB/img_dir/train/2_11_4096_512_4608_1024.png,potsdamRGB/ann_dir/train/2_11_4096_512_4608_1024.png,potsdamRGB,0.6657844990548204,0.7525641025641026,0.8523717328170377,0.799364502950522,
